Customer ID,avg_order_time,avg_first_half,avg_second_half,time_since_last_order,total_orders,total_sum,avg_incr,Bestellrhythmus_Trend,Recency,Frequency,Monetary_Value,RFM_Score
16642.0,205.0,,205.0,4,3,1077.45,,0,10,2,6,18
16643.0,176.0,,176.0,245,2,923.11,,0,4,1,6,11
16644.0,34.0,,34.0,177,2,833.78,,0,5,1,5,11
16645.0,,,,735,1,160.39,,0,1,0,1,2
16646.0,,,,448,1,678.8,,0,2,0,5,7
16647.0,124.0,101.0,136.0,169,4,541.9,1.3383900654627694,0,5,3,4,12
16648.0,273.0,,273.0,42,3,672.8,,0,7,2,5,14
16649.0,,,,519,1,306.58000000000004,,0,2,0,3,5
16650.0,74.0,1.0,110.0,71,7,1916.1100000000001,57.38626570915619,0,6,4,8,18
16651.0,,,,586,1,136.2,,0,1,0,1,2
16652.0,38.0,32.0,43.0,58,16,17550.39,1.325655752670445,4,7,7,10,24
16653.0,55.0,,55.0,15,2,1212.6599999999999,,0,9,1,6,16
16654.0,67.0,58.0,73.0,140,8,1484.07,1.2578357472670587,5,5,5,7,17
16655.0,54.0,46.0,61.0,17,13,6423.26,1.325848115246857,4,9,7,10,26
16656.0,24.0,22.0,26.0,21,30,16833.17,1.1793987278523919,5,8,8,10,26
16657.0,81.0,105.0,69.0,9,4,874.4300000000001,0.655743236602609,0,9,3,6,18
16658.0,50.0,28.0,64.0,367,6,690.83,2.319019875211768,0,3,4,5,12
16659.0,,,,188,1,39.12,,0,5,0,1,6
16660.0,113.0,136.0,101.0,15,7,1879.55,0.7465171849510733,0,9,4,8,21
16661.0,60.0,126.0,27.0,539,4,932.76,0.21747915172289176,0,1,3,6,10
16662.0,,,,393,1,151.05,,0,3,0,1,4
16663.0,,,,728,1,165.0,,0,1,0,2,3
16664.0,,,,568,1,109.2,,0,1,0,1,2
16665.0,,,,361,1,135.39999999999998,,0,3,0,1,4
16666.0,601.0,,601.0,18,2,217.71,,0,9,1,2,12
16667.0,216.0,,216.0,67,2,567.18,,0,6,1,4,11
16668.0,51.0,38.0,60.0,14,13,862.42,1.5681667413761529,3,9,7,5,21
16669.0,27.0,,27.0,23,3,1348.88,,0,8,2,7,17
16670.0,37.0,41.0,34.0,16,20,8030.150000000001,0.8300182416817585,8,9,7,10,26
16671.0,68.0,,68.0,27,3,1692.2700000000002,,0,8,2,7,17
16672.0,13.0,9.0,18.0,1,20,8134.9400000000005,1.9969523181160707,2,10,7,10,27
16673.0,,,,678,1,171.13,,0,1,0,2,3
16674.0,43.0,,43.0,54,2,304.24,,0,7,1,3,11
16675.0,36.0,,36.0,441,2,608.8599999999999,,0,2,1,4,7
16676.0,76.0,40.0,101.0,33,6,2361.9,2.501870539784338,0,7,4,8,19
16677.0,240.0,,240.0,410,2,880.62,,0,2,1,6,9
16678.0,25.0,27.0,23.0,2,12,3109.9900000000002,0.8686365945496186,7,10,6,9,25
16679.0,90.0,,90.0,365,3,663.31,,0,3,2,5,10
16680.0,245.0,,245.0,42,3,821.45,,0,7,2,5,14
16681.0,94.0,206.0,38.0,72,7,1921.84,0.1874088482445997,0,6,4,8,18
16682.0,45.0,28.0,51.0,4,5,1028.0,1.7716898259064047,0,10,3,6,19
16683.0,,,,533,1,320.25,,0,2,0,3,5
16684.0,13.0,13.0,13.0,3,55,147142.77,0.9869926711671129,7,10,9,10,29
16685.0,0.0,,0.0,60,2,324.24,,0,6,1,3,10
16686.0,45.0,49.0,42.0,46,16,4881.07,0.8699386019993378,7,7,7,9,23
16687.0,,,,390,1,157.63,,0,3,0,1,4
16688.0,19.0,17.0,20.0,0,4,1260.86,1.222943985753602,0,10,3,7,20
16689.0,6.0,,6.0,75,2,422.6,,0,6,1,4,11
16690.0,126.0,58.0,160.0,71,4,353.03,2.7643220288294756,0,6,3,3,12
16691.0,143.0,,143.0,417,2,178.82999999999998,,0,2,1,2,5
16692.0,61.0,32.0,76.0,255,4,1914.6999999999998,2.3087466812760757,0,4,3,8,15
16693.0,146.0,139.0,149.0,68,5,1179.48,1.067209263854425,0,6,3,6,15
16694.0,,,,722,1,98.30000000000001,,0,1,0,1,2
16695.0,0.0,,0.0,561,2,191.9,,0,1,1,2,4
16696.0,37.0,34.0,39.0,134,4,657.9000000000001,1.12108588626896,0,5,3,5,13
16697.0,,,,240,1,112.75,,0,4,0,1,5
16698.0,26.0,,26.0,226,2,1998.0,,0,4,1,8,13
16699.0,59.0,82.0,47.0,379,7,994.6,0.575626946057393,0,3,4,6,13
16700.0,30.0,31.0,29.0,8,25,8830.77,0.9261106946778158,7,10,8,10,28
16701.0,29.0,26.0,31.0,8,26,9916.73,1.2154191134602028,5,10,8,10,28
16702.0,105.0,77.0,119.0,414,4,1110.83,1.5327046602581806,0,2,3,6,11
16704.0,53.0,,53.0,617,2,664.16,,0,1,1,5,7
16705.0,17.0,16.0,19.0,0,42,43515.051,1.166078258399606,5,10,8,10,28
16706.0,38.0,,38.0,36,3,531.3499999999999,,0,7,2,4,13
16707.0,79.0,57.0,91.0,399,4,533.41,1.570826741454528,0,3,3,4,10
16708.0,,,,45,1,656.63,,0,7,0,5,12
16709.0,49.0,52.0,46.0,84,14,9056.01,0.889682910086615,7,6,7,10,23
16710.0,34.0,34.0,33.0,18,22,5921.35,0.9725243863315495,7,9,7,10,26
16711.0,91.0,119.0,75.0,2,9,2868.48,0.6303147506260293,9,10,5,8,23
16712.0,32.0,37.0,28.0,8,13,4232.87,0.7670628737735551,8,10,7,9,26
16713.0,22.0,21.0,24.0,18,32,14115.56,1.156664592103991,5,9,8,10,27
16714.0,150.0,353.0,49.0,218,4,1497.33,0.14003870488118114,0,4,3,7,14
16715.0,484.0,,484.0,77,2,625.52,,0,6,1,5,12
16716.0,181.0,,181.0,266,3,2149.6800000000003,,0,4,2,8,14
16717.0,54.0,58.0,51.0,23,14,6663.68,0.8699870982296797,7,8,7,10,25
16718.0,90.0,55.0,102.0,368,5,3006.08,1.836707487724702,0,3,3,9,15
16719.0,50.0,51.0,50.0,14,15,3747.6800000000003,0.9718127951737621,7,9,7,9,25
16720.0,347.0,,347.0,25,3,758.74,,0,8,2,5,15
16721.0,,,,261,1,292.47,,0,4,0,3,7
16722.0,34.0,36.0,31.0,16,22,8189.5599999999995,0.8576342213857203,7,9,7,10,26
16723.0,214.0,291.0,176.0,90,4,1231.3600000000001,0.6030755908284207,0,6,3,7,16
16724.0,,,,404,1,147.35,,0,3,0,1,4
16725.0,32.0,57.0,11.0,301,14,1688.26,0.19986907471468646,10,4,7,7,18
16726.0,64.0,24.0,83.0,25,7,2063.88,3.3580993610712846,0,8,4,8,20
16727.0,108.0,67.0,128.0,363,4,1377.77,1.9165890027958994,0,3,3,7,13
16728.0,54.0,27.0,63.0,45,5,1269.6599999999999,2.2717708748174696,0,7,3,7,17
16729.0,10.0,5.0,13.0,37,21,7205.33,2.4445338717191563,2,7,7,10,24
16730.0,133.0,,133.0,51,3,743.11,,0,7,2,5,14
16731.0,,,,647,1,170.3,,0,1,0,2,3
16732.0,233.0,119.0,289.0,31,4,4387.64,2.4183292889864423,0,8,3,9,20
16733.0,,,,529,1,259.68,,0,2,0,2,4
16734.0,30.0,,30.0,51,3,646.76,,0,7,2,5,14
16735.0,50.0,44.0,54.0,78,14,6217.41,1.222499002154682,5,6,7,10,23
16736.0,57.0,0.0,76.0,505,5,2956.56,99.71996386630533,0,2,3,9,14
16737.0,524.0,,524.0,52,2,835.1999999999999,,0,7,1,5,13
16738.0,,,,297,1,3.75,,0,4,0,1,5
16739.0,359.0,,359.0,176,2,786.4300000000001,,0,5,1,5,11
16740.0,,,,394,1,226.91,,0,3,0,2,5
16741.0,,,,624,1,173.06,,0,1,0,2,3
16742.0,52.0,19.0,80.0,46,14,2799.87,4.155531647685199,1,7,7,8,22
16743.0,43.0,23.0,61.0,28,14,4212.150000000001,2.615061192695718,2,8,7,9,24
16744.0,26.0,38.0,21.0,10,7,1291.9099999999999,0.5531134538424709,0,9,4,7,20
16745.0,14.0,13.0,14.0,86,17,7180.700000000001,1.1454153725629153,6,6,7,10,23
16746.0,17.0,15.0,19.0,4,42,18046.75,1.2580563364753872,5,10,8,10,28
16747.0,30.0,,30.0,37,2,836.06,,0,7,1,5,13
16748.0,54.0,52.0,56.0,17,14,3637.33,1.0859833142891893,6,9,7,9,25
16749.0,132.0,,132.0,590,2,4157.88,,0,1,1,9,11
16750.0,46.0,96.0,30.0,44,5,623.93,0.318693319062152,0,7,3,5,15
16751.0,,,,30,1,1764.72,,0,8,0,7,15
16752.0,,,,372,1,207.5,,0,3,0,2,5
16753.0,,,,57,1,223.92000000000002,,0,7,0,2,9
16754.0,9.0,6.0,12.0,371,29,65500.07,2.019710986467289,2,3,8,10,21
16755.0,102.0,66.0,120.0,113,7,2864.68,1.813351555490642,0,5,4,8,17
16756.0,70.0,51.0,80.0,214,7,1312.3700000000001,1.5678829950146054,0,4,4,7,15
16757.0,90.0,,90.0,318,2,270.48,,0,3,1,2,6
16758.0,,,,64,1,369.34000000000003,,0,6,0,3,9
16759.0,11.0,,11.0,7,3,789.79,,0,10,2,5,17
16760.0,,,,429,1,228.0,,0,2,0,2,4
16761.0,,,,96,1,316.62,,0,5,0,3,8
16762.0,62.0,,62.0,19,3,1207.2400000000002,,0,8,2,6,16
16763.0,539.0,,539.0,198,2,964.7,,0,4,1,6,11
16764.0,11.0,14.0,9.0,3,13,2790.9500000000003,0.6956928064916617,9,10,7,8,25
16765.0,88.0,,88.0,293,2,454.75,,0,4,1,4,9
16766.0,0.0,,0.0,272,2,1145.6,,0,4,1,6,11
16767.0,39.0,61.0,23.0,30,15,8056.76,0.38150355560464,10,8,7,10,25
16768.0,85.0,62.0,99.0,47,9,1698.57,1.5860415119848403,3,7,5,7,19
16769.0,155.0,0.0,232.0,259,4,1117.0500000000002,41858.9375,0,4,3,6,13
16770.0,52.0,28.0,65.0,57,9,1778.93,2.279256505576208,2,7,5,7,19
16771.0,77.0,68.0,84.0,32,10,3949.6,1.2424056524592166,5,8,6,9,23
16772.0,149.0,,149.0,422,3,3698.05,,0,2,2,9,13
16773.0,337.0,,337.0,56,3,421.24,,0,7,2,4,13
16774.0,84.0,79.0,88.0,67,8,1567.48,1.1220128200263288,6,6,5,7,18
16775.0,28.0,21.0,35.0,9,16,2820.84,1.629208157706329,3,9,7,8,24
16776.0,355.0,,355.0,59,2,592.51,,0,6,1,4,11
16777.0,138.0,101.0,150.0,79,5,1292.18,1.4717298600798376,0,6,3,7,16
16778.0,199.0,,199.0,73,2,245.94,,0,6,1,2,9
16779.0,14.0,10.0,17.0,1,53,32809.03,1.6391179559452365,3,10,9,10,29
16780.0,153.0,,153.0,99,3,596.4,,0,5,2,4,11
16781.0,297.0,,297.0,371,2,623.0,,0,3,1,5,9
16782.0,19.0,17.0,21.0,9,38,9636.119999999999,1.1838102425368229,5,9,8,10,27
16783.0,,,,436,1,391.95,,0,2,0,3,5
16784.0,150.0,127.0,158.0,19,5,892.33,1.2361935697640942,0,8,3,6,17
16785.0,,,,409,1,533.78,,0,3,0,4,7
16786.0,,,,393,1,51.839999999999996,,0,3,0,1,4
16787.0,100.0,77.0,111.0,397,4,1017.53,1.4541786145827698,0,3,3,6,12
16788.0,136.0,120.0,142.0,122,5,1928.93,1.1848652857029984,0,5,3,8,16
16789.0,,,,7,1,80.8,,0,10,0,1,11
16790.0,6.0,2.0,9.0,3,6,1545.6200000000001,3.6903237282106014,0,10,4,7,21
16791.0,50.0,55.0,46.0,28,15,3957.63,0.8483455747683407,8,8,7,9,24
16792.0,105.0,116.0,101.0,281,5,623.46,0.8790116659485167,0,4,3,5,12
16793.0,,,,56,1,243.84,,0,7,0,2,9
16794.0,44.0,74.0,22.0,0,15,2052.7,0.3006149527661946,10,10,7,8,25
16795.0,159.0,,159.0,364,3,2062.4100000000003,,0,3,2,8,13
16796.0,,,,88,1,305.62,,0,6,0,3,9
16797.0,86.0,81.0,87.0,392,5,1802.02,1.081641333047884,0,3,3,7,13
16798.0,87.0,,87.0,553,3,841.16,,0,1,2,5,8
16799.0,21.0,,21.0,431,2,452.78,,0,2,1,4,7
16800.0,,,,10,1,1162.65,,0,9,0,6,15
16801.0,36.0,71.0,19.0,162,4,1594.23,0.26512416003707423,0,5,3,7,15
16802.0,51.0,,51.0,678,2,582.61,,0,1,1,4,6
16803.0,,,,64,1,332.3,,0,6,0,3,9
16804.0,123.0,,123.0,22,3,536.99,,0,8,2,4,14
16805.0,139.0,6.0,183.0,173,5,1091.34,30.488259668508288,0,5,3,6,14
16806.0,45.0,18.0,58.0,102,4,762.16,3.1114640271827447,0,5,3,5,13
16807.0,96.0,76.0,109.0,142,6,2123.88,1.4288014064965737,0,5,4,8,17
16808.0,175.0,,175.0,98,2,288.42,,0,5,1,3,9
16809.0,72.0,57.0,81.0,22,9,1727.43,1.4183534624971401,4,8,5,7,20
16810.0,228.0,,228.0,191,2,842.04,,0,4,1,5,10
16811.0,12.0,,12.0,4,2,547.0699999999999,,0,10,1,4,15
16812.0,7.0,3.0,9.0,360,4,2392.0,3.056344376831192,0,3,3,8,14
16813.0,21.0,18.0,24.0,7,10,1652.18,1.3507076325263339,4,10,6,7,23
16814.0,16.0,16.0,17.0,13,36,11924.85,1.077475660112655,6,9,8,10,27
16815.0,82.0,,82.0,453,2,406.02,,0,2,1,3,6
16816.0,84.0,44.0,104.0,102,4,417.06,2.3356046910489963,0,5,3,4,12
16817.0,35.0,14.0,51.0,2,13,2560.7,3.540708012136492,1,10,7,8,25
16818.0,19.0,14.0,22.0,10,11,3349.57,1.5764011233755597,3,9,6,9,24
16819.0,0.0,,0.0,464,2,182.59,,0,2,1,2,5
16820.0,,,,95,1,497.61,,0,6,0,4,10
16821.0,,,,381,1,113.35,,0,3,0,1,4
16822.0,,,,685,1,181.39,,0,1,0,2,3
16823.0,85.0,137.0,58.0,226,7,2243.09,0.4273930100577614,0,4,4,8,16
16824.0,189.0,,189.0,15,3,686.24,,0,9,2,5,16
16825.0,123.0,119.0,125.0,38,5,1826.8899999999999,1.0461763723007442,0,7,3,8,18
16826.0,,,,50,1,341.7,,0,7,0,3,10
16827.0,48.0,19.0,58.0,392,5,392.13,2.962556405040799,0,3,3,3,9
16828.0,19.0,,19.0,92,2,128.5,,0,6,1,1,8
16829.0,231.0,,231.0,156,2,513.32,,0,5,1,4,10
16830.0,229.0,50.0,318.0,38,4,1207.5,6.262717418016001,0,7,3,6,16
16831.0,,,,564,1,91.8,,0,1,0,1,2
16832.0,68.0,29.0,81.0,183,5,417.61,2.729523587833644,0,5,3,4,12
16833.0,124.0,144.0,111.0,0,6,2409.04,0.7685966637100141,0,10,4,8,22
16834.0,446.0,,446.0,227,2,898.96,,0,4,1,6,11
16835.0,88.0,34.0,123.0,127,6,1456.66,3.5803328219679877,0,5,4,7,16
16836.0,178.0,167.0,183.0,39,4,782.37,1.091943071148663,0,7,3,5,15
16837.0,21.0,8.0,30.0,30,11,3170.98,3.650963597430407,1,8,6,9,23
16838.0,155.0,132.0,166.0,196,4,1159.6100000000001,1.2518774610668366,0,4,3,6,13
16839.0,15.0,22.0,8.0,8,44,21758.25,0.40422913050339276,10,10,8,10,28
16840.0,71.0,,71.0,602,2,139.85,,0,1,1,1,3
16841.0,60.0,53.0,65.0,36,12,4006.06,1.2176019556002102,5,7,6,9,22
16842.0,100.0,,100.0,100,3,1264.19,,0,5,2,7,14
16843.0,20.0,19.0,21.0,42,35,19571.43,1.1184514804023098,6,7,8,10,25
16844.0,20.0,,20.0,562,2,614.34,,0,1,1,5,7
16845.0,,,,617,1,253.88,,0,1,0,2,3
16846.0,294.0,,294.0,49,3,842.4100000000001,,0,7,2,5,14
16847.0,574.0,,574.0,42,2,614.8900000000001,,0,7,1,5,13
16848.0,126.0,56.0,161.0,52,4,1411.62,2.8879619996036463,0,7,3,7,17
16849.0,,,,186,1,124.57,,0,5,0,1,6
16850.0,,,,333,1,332.41,,0,3,0,3,6
16851.0,23.0,,23.0,3,3,342.45000000000005,,0,10,2,3,15
16852.0,165.0,,165.0,9,2,144.91,,0,9,1,1,11
16854.0,223.0,,223.0,416,2,1408.96,,0,2,1,7,10
16855.0,19.0,,19.0,23,2,328.4,,0,8,1,3,12
16856.0,213.0,,213.0,14,3,358.49,,0,9,2,3,14
16857.0,,,,442,1,352.8,,0,2,0,3,5
16858.0,39.0,24.0,51.0,368,10,4292.59,2.1609306288676917,2,3,6,9,18
16859.0,83.0,62.0,94.0,144,7,1932.4099999999999,1.5059559559559559,0,5,4,8,17
16860.0,104.0,,104.0,452,3,1610.6200000000001,,0,2,2,7,11
16861.0,112.0,108.0,113.0,59,5,946.59,1.0494076726605317,0,6,3,6,15
16862.0,51.0,102.0,25.0,546,4,662.33,0.24773590122257963,0,1,3,5,9
16863.0,189.0,,189.0,30,3,834.27,,0,8,2,5,15
16864.0,164.0,,164.0,433,2,409.25,,0,2,1,4,7
16865.0,,,,401,1,130.95,,0,3,0,1,4
16866.0,10.0,,10.0,140,3,207.73999999999998,,0,5,2,2,9
16867.0,,,,689,1,76.74000000000001,,0,1,0,1,2
16868.0,99.0,,99.0,393,3,384.56,,0,3,2,3,8
16869.0,50.0,9.0,71.0,22,4,817.12,7.171926158133055,0,8,3,5,16
16870.0,,,,468,1,450.15999999999997,,0,2,0,4,6
16871.0,49.0,7.0,77.0,21,6,2812.34,10.335932813437312,0,8,4,8,20
16872.0,77.0,17.0,116.0,76,6,1213.13,6.499110320284697,0,6,4,6,16
16873.0,60.0,47.0,70.0,4,12,14617.39,1.4810314792812316,4,10,6,10,26
16874.0,,,,378,1,209.89000000000001,,0,3,0,2,5
16875.0,63.0,66.0,61.0,66,11,4234.530000000001,0.9258054030187511,7,6,6,9,21
16876.0,,,,403,1,136.01,,0,3,0,1,4
16877.0,39.0,84.0,9.0,11,6,846.62,0.11070234758861672,0,9,4,5,18
16878.0,,,,83,1,13.3,,0,6,0,1,7
16880.0,66.0,106.0,35.0,30,8,1813.21,0.33505155757932226,10,8,5,7,20
16881.0,,,,66,1,432.0,,0,6,0,4,10
16882.0,125.0,,125.0,66,3,705.12,,0,6,2,5,13
16883.0,30.0,25.0,34.0,186,19,2246.06,1.3608351302323989,4,5,7,8,20
16884.0,177.0,14.0,259.0,37,4,1070.97,18.49312051472408,0,7,3,6,16
16885.0,123.0,28.0,170.0,14,4,684.6,6.063473098147418,0,9,3,5,17
16886.0,,,,455,1,134.0,,0,2,0,1,3
16887.0,351.0,,351.0,34,3,658.17,,0,7,2,5,14
16888.0,150.0,,150.0,400,3,434.2,,0,3,2,4,9
16889.0,74.0,84.0,67.0,194,6,2526.65,0.8056079144620811,0,4,4,8,16
16890.0,52.0,,52.0,476,3,285.40999999999997,,0,2,2,2,6
16891.0,73.0,39.0,95.0,1,11,1727.94,2.4110390858420843,2,10,6,7,23
16892.0,121.0,273.0,45.0,0,7,754.75,0.16615839940174026,0,10,4,5,19
16893.0,9.0,,9.0,366,2,249.89000000000001,,0,3,1,2,6
16894.0,16.0,,16.0,501,3,1306.96,,0,2,2,7,11
16895.0,150.0,37.0,187.0,64,5,1102.9,4.93958889254426,0,6,3,6,15
16896.0,,,,554,1,103.95,,0,1,0,1,2
16897.0,14.0,,14.0,298,2,289.78,,0,4,1,3,8
16898.0,137.0,161.0,129.0,25,5,885.21,0.8054728985719748,0,8,3,6,17
16899.0,55.0,63.0,49.0,7,8,1695.77,0.7886904218115642,8,10,5,7,22
16900.0,23.0,,23.0,16,3,887.11,,0,9,2,6,17
16901.0,,,,728,1,204.26,,0,1,0,2,3
16902.0,,,,115,1,1706.88,,0,5,0,7,12
16903.0,193.0,,193.0,28,3,1041.75,,0,8,2,6,16
16904.0,20.0,16.0,23.0,3,21,4675.36,1.3888200166744293,4,10,7,9,26
16905.0,45.0,45.0,44.0,4,17,4706.7699999999995,0.9704508398250821,7,10,7,9,26
16906.0,82.0,73.0,86.0,81,7,1410.92,1.1792726345512754,0,6,4,7,17
16907.0,62.0,46.0,71.0,28,9,1470.8899999999999,1.5296152663578746,4,8,5,7,20
16908.0,,,,721,1,252.59,,0,1,0,2,3
16909.0,,,,71,1,379.14,,0,6,0,3,9
16910.0,12.0,4.0,18.0,3,8,1508.96,3.9219947258433674,1,10,5,7,22
16911.0,25.0,,25.0,635,2,255.25000000000003,,0,1,1,2,4
16912.0,50.0,73.0,32.0,28,15,4460.51,0.4468444582663069,10,8,7,9,24
16913.0,180.0,,180.0,289,3,423.90999999999997,,0,4,2,4,10
16914.0,,,,35,1,183.76,,0,7,0,2,9
16915.0,56.0,45.0,62.0,8,11,1543.18,1.3762127100753871,4,10,6,7,23
16916.0,130.0,12.0,189.0,23,4,902.02,15.789523809523809,0,8,3,6,17
16917.0,355.0,,355.0,276,2,1851.88,,0,4,1,8,13
16918.0,45.0,30.0,58.0,49,16,3206.54,1.895252290568788,3,7,7,9,23
16919.0,13.0,7.0,20.0,155,24,4909.66,2.8575015665725245,1,5,7,9,21
16920.0,,,,410,1,355.45,,0,2,0,3,5
16921.0,269.0,,269.0,60,3,409.21000000000004,,0,6,2,4,12
16922.0,,,,572,1,611.08,,0,1,0,5,6
16923.0,21.0,24.0,18.0,11,32,13157.130000000001,0.7754397775857234,8,9,8,10,27
16924.0,31.0,,31.0,20,3,829.89,,0,8,2,5,15
16925.0,,,,539,1,125.65,,0,1,0,1,2
16926.0,38.0,12.0,47.0,370,5,1169.61,3.972841077869722,0,3,3,6,12
16927.0,122.0,,122.0,115,3,543.05,,0,5,2,4,11
16928.0,21.0,27.0,16.0,79,29,3897.5299999999997,0.5960001341444836,9,6,8,9,23
16929.0,25.0,41.0,16.0,3,7,1295.39,0.4052808532838676,0,10,4,7,21
16930.0,21.0,,21.0,25,3,378.89,,0,8,2,3,13
16931.0,17.0,20.0,15.0,4,23,5032.22,0.7764421705850815,8,10,7,9,26
16932.0,258.0,,258.0,52,3,412.55000000000007,,0,7,2,4,13
16933.0,91.0,77.0,99.0,0,9,3099.3,1.2846505587110444,5,10,5,9,24
16934.0,113.0,50.0,155.0,54,6,2083.14,3.0743505154639177,0,7,4,8,19
16935.0,19.0,,19.0,381,3,530.86,,0,3,2,4,9
16936.0,359.0,,359.0,25,2,548.29,,0,8,1,4,13
16937.0,,,,498,1,196.25,,0,2,0,2,4
16938.0,81.0,76.0,84.0,8,9,6995.360000000001,1.100601525555777,6,10,5,10,25
16939.0,80.0,,80.0,488,3,433.85,,0,2,2,4,8
16940.0,97.0,62.0,122.0,51,8,6427.66,1.9450281694799396,2,7,5,10,22
16941.0,,,,611,1,33.0,,0,1,0,1,2
16942.0,26.0,12.0,35.0,12,9,1904.99,2.7887458047570406,1,9,5,8,22
16943.0,103.0,84.0,109.0,211,5,1299.49,1.287838139950816,0,4,3,7,14
16944.0,,,,609,1,101.36,,0,1,0,1,2
16945.0,22.0,28.0,16.0,21,33,8548.16,0.5891207058848992,9,8,8,10,26
16946.0,66.0,7.0,85.0,382,5,1222.04,10.67905845565882,0,3,3,6,12
16947.0,102.0,85.0,108.0,235,5,955.21,1.2762387359820266,0,4,3,6,13
16948.0,86.0,60.0,99.0,138,7,868.77,1.6417930163105905,0,5,4,5,14
16949.0,62.0,49.0,71.0,3,6,1286.27,1.462086589717973,0,10,4,7,21
16950.0,69.0,53.0,82.0,56,10,3541.77,1.5567297761356935,4,7,6,9,22
16951.0,84.0,,84.0,134,3,1277.75,,0,5,2,7,14
16952.0,154.0,270.0,116.0,108,5,795.83,0.4307455442141006,0,5,3,5,13
16953.0,,,,29,1,20.8,,0,8,0,1,9
16954.0,36.0,30.0,41.0,0,20,6081.88,1.350372684410357,4,10,7,10,27
16955.0,98.0,152.0,62.0,184,6,1120.31,0.41410028326325976,0,5,4,6,15
16956.0,,,,17,1,308.74,,0,9,0,3,12
16957.0,42.0,,42.0,238,2,416.64,,0,4,1,4,9
16958.0,,,,434,1,778.49,,0,2,0,5,7
16959.0,,,,86,1,117.35000000000001,,0,6,0,1,7
16960.0,86.0,83.0,89.0,38,8,1990.88,1.06253462432095,6,7,5,8,20
16961.0,207.0,,207.0,115,3,794.56,,0,5,2,5,12
16962.0,,,,409,1,251.04,,0,3,0,2,5
16963.0,,,,186,1,110.55000000000001,,0,5,0,1,6
16964.0,0.0,,0.0,732,2,207.85,,0,1,1,2,4
16965.0,,,,226,1,201.19,,0,4,0,2,6
16966.0,38.0,21.0,47.0,7,7,2154.97,2.203050655445865,0,10,4,8,22
16967.0,,,,188,1,319.02,,0,5,0,3,8
16968.0,103.0,,103.0,3,2,439.43,,0,10,1,4,15
16969.0,76.0,,76.0,38,3,650.41,,0,7,2,5,14
16970.0,,,,625,1,71.4,,0,1,0,1,2
16971.0,,,,37,1,357.21,,0,7,0,3,10
16972.0,73.0,,73.0,382,2,749.0,,0,3,1,5,9
16973.0,,,,385,1,127.0,,0,3,0,1,4
16974.0,41.0,,41.0,522,2,365.5,,0,2,1,3,6
16975.0,41.0,,41.0,422,3,926.12,,0,2,2,6,10
16976.0,,,,266,1,251.51999999999998,,0,4,0,2,6
16977.0,78.0,44.0,95.0,394,4,496.0,2.1243670104366084,0,3,3,4,10
16978.0,294.0,,294.0,77,3,768.88,,0,6,2,5,13
16979.0,55.0,50.0,58.0,3,9,2859.74,1.1550593154856597,5,10,5,8,23
16980.0,86.0,,86.0,254,3,1422.83,,0,4,2,7,13
16982.0,,,,60,1,384.06,,0,6,0,3,9
16983.0,43.0,19.0,59.0,12,11,3490.5299999999997,3.0908762942386088,1,9,6,9,24
16984.0,69.0,30.0,92.0,87,9,10350.53,3.0166903452028295,1,6,5,10,21
16985.0,32.0,25.0,37.0,16,23,10923.16,1.4743691895483446,4,9,7,10,26
16986.0,64.0,0.0,107.0,29,11,4888.75,11446.111111111111,1,8,6,9,23
16987.0,73.0,133.0,33.0,2,11,2521.4,0.2531852530560374,10,10,6,8,24
16988.0,374.0,,374.0,4,2,382.67,,0,10,1,3,14
16989.0,28.0,35.0,24.0,6,6,1133.25,0.674962130816089,0,10,4,6,20
16990.0,203.0,,203.0,218,2,344.0,,0,4,1,3,8
16991.0,,,,420,1,1041.21,,0,2,0,6,8
16992.0,54.0,45.0,60.0,10,13,5476.5,1.330891201353125,4,9,7,10,26
16993.0,112.0,,112.0,463,2,1950.95,,0,2,1,8,11
16996.0,48.0,21.0,64.0,29,9,2123.61,3.0275282482812464,1,8,5,8,21
16997.0,18.0,,18.0,287,3,702.0,,0,4,2,5,11
16998.0,73.0,140.0,51.0,149,5,402.0,0.36834058139900067,0,5,3,3,11
16999.0,50.0,,50.0,22,2,484.82000000000005,,0,8,1,4,13
17000.0,11.0,,11.0,395,2,406.3,,0,3,1,3,7
17001.0,34.0,33.0,35.0,0,19,6640.8,1.0772210816655958,6,10,7,10,27
17002.0,92.0,29.0,124.0,85,7,2571.55,4.2301446603318675,0,6,4,8,18
17003.0,58.0,155.0,10.0,401,4,828.2099999999999,0.06726759378579611,0,3,3,5,11
17004.0,125.0,31.0,173.0,45,4,2324.36,5.424173814603562,0,7,3,8,18
17005.0,118.0,,118.0,470,2,622.36,,0,2,1,5,8
17006.0,91.0,84.0,96.0,4,8,1635.27,1.1545358097495109,5,10,5,7,22
17007.0,64.0,40.0,76.0,50,7,1120.1,1.9178044736864948,0,7,4,6,17
17008.0,,,,428,1,81.36,,0,2,0,1,3
17009.0,,,,550,1,242.06,,0,1,0,2,3
17010.0,,,,17,1,195.36,,0,9,0,2,11
17011.0,310.0,,310.0,29,3,671.6999999999999,,0,8,2,5,15
17012.0,,,,724,1,360.61,,0,1,0,3,4
17014.0,29.0,,29.0,7,3,583.4300000000001,,0,10,2,4,16
17015.0,78.0,,78.0,28,3,1838.61,,0,8,2,8,18
17016.0,,,,576,1,552.4,,0,1,0,4,5
