Customer ID,avg_order_time,avg_first_half,avg_second_half,time_since_last_order,total_orders,total_sum,avg_incr,Recency,Frequency,Monetary_Value,RFM_Score
17318.0,,,,724 days 23:39:00,1,157.32999999999998,,0,0,1,1
17319.0,,,,668 days 21:03:00,1,29.1,,0,0,1,1
17320.0,117 days 09:00:24,124 days 12:05:00,112 days 14:57:20,99 days 23:19:00,6,2444.85,0.904578371494176,0,4,8,12
17321.0,113 days 19:30:12,91 days 12:16:00,128 days 16:19:40,7 days 23:09:00,6,1665.21,1.406171584102315,0,4,7,11
17322.0,90 days 00:43:45,321 days 01:43:00,13 days 00:24:00,375 days 22:09:00,5,922.59,0.04054132970543514,0,3,6,9
17323.0,62 days 02:41:00,81 days 05:20:00,46 days 04:28:30,14 days 19:21:00,12,1551.04,0.5686431258549932,9,6,7,22
17324.0,63 days 23:33:10.909090,42 days 14:33:48,81 days 19:02:40,17 days 02:16:00,12,2171.07,1.9197289600100835,2,6,8,16
17325.0,180 days 12:49:00,,180 days 12:49:00,279 days 23:41:00,3,609.5699999999999,,0,2,4,6
17326.0,121 days 01:33:00,,121 days 01:33:00,407 days 21:12:00,2,312.35,,0,1,3,4
17327.0,152 days 22:34:00,,152 days 22:34:00,409 days 02:56:00,2,152.35,,0,1,1,2
17328.0,,,,672 days 19:39:00,1,104.7,,0,0,1,1
17329.0,180 days 11:33:45,5 days 00:34:00,238 days 23:13:40,13 days 22:26:00,5,998.53,47.56893373882591,0,3,6,9
17330.0,208 days 07:52:00,103 days 03:14:00,260 days 22:11:00,22 days 03:54:00,4,423.79999999999995,2.5299365716363442,0,3,4,7
17331.0,,,,123 days 00:55:00,1,175.2,,0,0,2,2
17332.0,32 days 00:22:15,20 days 21:43:00,35 days 17:15:20,527 days 20:40:00,5,838.27,1.7086447640877431,0,3,5,8
17333.0,,,,85 days 02:39:00,1,494.25,,0,0,4,4
17334.0,52 days 01:21:30,,52 days 01:21:30,301 days 21:51:00,3,635.15,,0,2,5,7
17335.0,300 days 23:02:00,,300 days 23:02:00,383 days 02:33:00,2,497.04,,0,1,4,5
17336.0,,,,471 days 21:13:00,1,81.12,,0,0,1,1
17337.0,52 days 23:16:20,59 days 22:01:00,49 days 11:54:00,150 days 21:55:00,4,1981.06,0.8260683116792805,0,3,8,11
17338.0,38 days 20:53:22.500000,34 days 23:50:08.571428,41 days 21:15:53.333333,16 days 22:27:00,17,11889.33,1.1969779299870529,5,7,10,22
17339.0,207 days 12:10:30,,207 days 12:10:30,93 days 23:21:00,3,302.36,,0,2,3,5
17340.0,37 days 06:48:52.941176,38 days 15:16:22.500000,36 days 01:57:46.666666,29 days 02:05:00,18,19617.95,0.933881435980807,7,7,10,24
17341.0,95 days 22:34:00,0 days 00:05:00,127 days 22:03:40,156 days 00:17:00,5,1272.21,36840.73333333333,0,3,7,10
17342.0,96 days 16:37:00,8 days 07:34:00,140 days 21:08:30,379 days 01:43:00,4,1227.54,16.942416903290464,0,3,7,10
17343.0,76 days 04:07:24,85 days 08:13:30,70 days 01:23:20,354 days 21:43:00,6,1259.94,0.8209004815822915,0,4,7,11
17344.0,682 days 00:25:00,,682 days 00:25:00,45 days 23:54:00,2,457.36,,0,1,4,5
17345.0,72 days 07:04:36,51 days 00:09:15,86 days 11:41:30,14 days 21:47:00,11,1825.1399999999999,1.6956129572459895,3,6,8,17
17346.0,23 days 21:07:12,20 days 01:54:40,27 days 09:18:46.153846,3 days 00:32:00,26,4998.61,1.3639710837902332,4,8,9,21
17347.0,,,,85 days 23:38:00,1,228.96,,0,0,2,2
17348.0,78 days 02:54:00,67 days 07:32:00,84 days 14:31:12,14 days 01:25:00,9,2442.29,1.2568728593240621,5,5,8,18
17349.0,113 days 00:00:45,91 days 23:42:00,120 days 00:07:00,178 days 22:21:00,5,772.41,1.30457791668554,0,3,5,8
17350.0,111 days 08:01:30,141 days 00:18:30,96 days 11:53:00,7 days 21:03:00,7,1893.701,0.6843003370949751,0,4,8,12
17351.0,63 days 00:00:10.909090,36 days 22:31:12,84 days 17:14:20,35 days 18:05:00,12,1988.23,2.2935059433389986,2,6,8,16
17352.0,,,,695 days 20:37:00,1,36.25,,0,0,1,1
17353.0,165 days 01:29:00,132 days 20:02:00,181 days 04:12:30,128 days 19:31:00,4,3242.0,1.3639155801382252,0,3,9,12
17354.0,125 days 23:04:00,0 days 00:06:00,188 days 22:33:00,50 days 02:16:00,4,3133.96,45345.5,0,3,9,12
17355.0,,,,385 days 23:32:00,1,273.31,,0,0,2,2
17356.0,94 days 05:43:15,56 days 22:38:00,106 days 16:05:00,311 days 01:43:00,5,946.47,1.8732773970096832,0,3,6,9
17357.0,0 days 00:01:00,,0 days 00:01:00,23 days 20:20:00,2,384.39,,0,1,3,4
17358.0,87 days 12:03:45,241 days 18:14:00,36 days 02:00:20,302 days 19:53:00,5,861.01,0.14925383137910497,0,3,5,8
17359.0,636 days 23:49:00,,636 days 23:49:00,10 days 22:13:00,2,284.46,,0,1,2,3
17360.0,83 days 09:48:48,24 days 11:56:30,122 days 16:23:40,16 days 23:39:00,6,1200.51,5.007970367430631,0,4,6,10
17361.0,156 days 18:18:15,0 days 00:03:00,209 days 00:23:20,48 days 21:07:00,5,871.79,100327.77777777778,0,3,6,9
17362.0,77 days 04:38:20,27 days 00:20:30,102 days 06:47:15,238 days 22:07:00,7,1024.04,3.786255960720299,0,4,6,10
17363.0,3 days 11:53:00,,3 days 11:53:00,394 days 19:39:00,3,920.46,,0,2,6,8
17364.0,27 days 02:25:37.777777,22 days 16:19:41.538461,31 days 04:56:51.428571,0 days 03:50:00,28,11972.92,1.3759118340584737,4,8,10,22
17365.0,47 days 10:18:21.428571,48 days 07:43:50,46 days 18:14:15,12 days 00:37:00,15,8184.49,0.9676708909876097,7,7,10,24
17366.0,23 days 20:18:00,,23 days 20:18:00,431 days 20:46:00,2,1077.24,,0,1,6,7
17367.0,,,,237 days 22:29:00,1,167.55,,0,0,2,2
17368.0,53 days 21:58:32.307692,64 days 11:02:00,44 days 21:04:08.571428,22 days 21:24:00,14,2758.29,0.6962157985944424,9,7,8,24
17369.0,,,,455 days 03:01:00,1,979.1999999999999,,0,0,6,6
17370.0,32 days 07:28:00,77 days 02:29:00,9 days 21:57:30,72 days 02:36:00,4,446.18,0.128592529879581,0,3,4,7
17371.0,142 days 19:25:00,54 days 00:48:00,201 days 23:49:40,16 days 23:20:00,6,655.37,3.738300260470217,0,4,5,9
17372.0,25 days 18:24:17.777777,15 days 19:54:09.230769,34 days 23:52:17.142857,40 days 01:13:00,28,4347.31,2.2107548301379363,2,8,9,19
17373.0,101 days 12:11:50,115 days 11:39:00,94 days 12:28:15,39 days 21:22:00,7,1167.5,0.8184550117559336,0,4,6,10
17374.0,88 days 07:55:30,,88 days 07:55:30,218 days 03:45:00,3,727.11,,0,2,5,7
17375.0,77 days 10:10:20,70 days 06:02:00,81 days 00:14:30,198 days 21:05:00,4,660.55,1.1531454498724818,0,3,5,8
17376.0,150 days 16:28:20,117 days 23:31:00,167 days 00:57:00,70 days 00:14:00,4,453.64,1.4158313271450518,0,3,4,7
17377.0,9 days 06:31:39.740259,5 days 21:30:04.736842,12 days 13:28:35.384615,23 days 01:33:00,78,17644.27,2.1305561297747175,2,9,10,21
17378.0,,,,373 days 18:04:00,1,10.95,,0,0,1,1
17379.0,,,,10 days 22:54:00,1,389.71999999999997,,0,0,3,3
17380.0,50 days 02:39:00,,50 days 02:39:00,433 days 20:08:00,3,645.0,,0,2,5,7
17381.0,14 days 14:14:42.162162,15 days 01:16:36.666666,14 days 03:47:37.894736,8 days 00:51:00,38,36398.65,0.9405359294605504,7,8,10,25
17382.0,72 days 00:13:08.571428,14 days 07:40:40,115 days 06:37:30,64 days 23:45:00,8,902.28,8.05005496104232,1,5,6,12
17383.0,449 days 02:42:00,,449 days 02:42:00,3 days 19:14:00,2,304.09000000000003,,0,1,3,4
17384.0,223 days 23:53:30,,223 days 23:53:30,18 days 21:02:00,3,507.55,,0,2,4,6
17385.0,,,,14 days 01:48:00,1,256.11,,0,0,2,2
17386.0,62 days 23:38:00,110 days 00:05:30,39 days 11:24:15,7 days 01:22:00,7,2812.7700000000004,0.3588527544813785,0,4,8,12
17387.0,13 days 23:35:00,,13 days 23:35:00,19 days 01:50:00,2,746.81,,0,1,5,6
17388.0,65 days 04:40:36,64 days 06:39:30,65 days 19:21:20,77 days 02:19:00,11,2675.37,1.023788301939113,6,6,8,20
17389.0,12 days 05:57:32,14 days 09:59:02.068965,10 days 05:17:25.161290,0 days 03:12:00,61,57215.33,0.7089645410562313,9,9,10,28
17390.0,,,,420 days 01:21:00,1,149.3,,0,0,1,1
17391.0,0 days 21:37:00,,0 days 21:37:00,163 days 02:52:00,2,508.8,,0,1,4,5
17392.0,71 days 22:15:30,,71 days 22:15:30,306 days 00:02:00,3,585.92,,0,2,4,6
17393.0,77 days 19:17:00,,77 days 19:17:00,410 days 01:40:00,2,381.15000000000003,,0,1,3,4
17394.0,,,,218 days 23:28:00,1,203.86999999999998,,0,0,2,2
17395.0,,,,507 days 21:16:00,1,97.5,,0,0,1,1
17396.0,30 days 22:14:27.692307,11 days 15:26:50,47 days 10:55:17.142857,38 days 22:38:00,14,8409.6,4.075622650726136,1,7,10,18
17397.0,197 days 00:24:00,,197 days 00:24:00,21 days 22:42:00,3,1198.28,,0,2,6,8
17398.0,70 days 10:22:00,,70 days 10:22:00,114 days 03:02:00,3,653.38,,0,2,5,7
17400.0,85 days 03:25:17.142857,123 days 00:31:40,56 days 17:35:30,125 days 21:12:00,8,4623.28,0.4611613400946458,10,5,9,24
17401.0,,,,540 days 19:56:00,1,114.85,,0,0,1,1
17402.0,32 days 16:01:35.454545,35 days 09:13:18,30 days 09:41:50,4 days 02:35:00,23,4635.5599999999995,0.8592541274722801,7,7,9,23
17403.0,414 days 02:49:00,,414 days 02:49:00,35 days 21:32:00,2,382.87,,0,1,3,4
17404.0,31 days 16:35:13.636363,38 days 14:14:54,25 days 22:32:10,3 days 20:24:00,23,47781.119999999995,0.6721049730483846,9,7,10,26
17405.0,74 days 13:27:30,,74 days 13:27:30,0 days 19:38:00,3,1031.41,,0,2,6,8
17406.0,33 days 08:06:50,28 days 20:18:24,36 days 13:07:08.571428,332 days 21:43:00,13,4186.95,1.2669516124148579,5,7,9,21
17407.0,,,,411 days 00:53:00,1,552.9,,0,0,4,4
17408.0,175 days 11:25:30,,175 days 11:25:30,162 days 23:57:00,3,316.09000000000003,,0,2,3,5
17409.0,60 days 10:28:46.666666,41 days 00:49:00,75 days 23:00:36,184 days 02:14:00,10,7793.51,1.8511161129821116,3,6,10,19
17410.0,49 days 18:06:15,119 days 00:47:00,26 days 15:52:40,15 days 21:04:00,5,1214.72,0.22398540705260966,0,3,6,9
17411.0,181 days 00:35:45,349 days 23:53:00,124 days 16:50:00,11 days 22:25:00,5,1425.38,0.3562946310762253,0,3,7,10
17412.0,48 days 23:51:00,43 days 13:27:00,53 days 17:57:00,2 days 01:14:00,16,4220.22,1.233870582046009,5,7,9,21
17413.0,165 days 01:22:00,,165 days 01:22:00,404 days 00:17:00,2,560.14,,0,1,4,5
17414.0,138 days 13:28:48,100 days 22:23:30,163 days 15:32:20,43 days 00:37:00,6,2249.52,1.6213475892168094,0,4,8,12
17415.0,,,,79 days 00:00:00,1,507.84,,0,0,4,4
17416.0,33 days 03:15:08.571428,28 days 18:58:12,37 days 02:03:16.363636,29 days 00:03:00,22,17298.45,1.2881232838682497,5,7,10,22
17417.0,,,,548 days 02:50:00,1,164.18,,0,0,2,2
17418.0,172 days 11:39:00,,172 days 11:39:00,41 days 23:50:00,3,670.0600000000001,,0,2,5,7
17419.0,39 days 12:44:00,44 days 20:34:22.500000,34 days 19:05:53.333333,10 days 23:03:00,18,6126.25,0.7757004985168342,8,7,10,25
17420.0,70 days 05:08:36,5 days 12:09:30,113 days 08:28:00,49 days 21:58:00,6,953.5799999999999,20.584904470647583,0,4,6,10
17421.0,174 days 12:37:00,,174 days 12:37:00,385 days 19:53:00,3,1059.41,,0,2,6,8
17422.0,51 days 19:30:48,38 days 06:01:15,60 days 20:30:30,15 days 23:23:00,11,3594.76,1.5909315783501645,3,6,9,18
17423.0,173 days 12:35:00,,173 days 12:35:00,45 days 23:14:00,3,1118.95,,0,2,6,8
17425.0,41 days 03:53:00,,41 days 03:53:00,18 days 21:20:00,2,759.1700000000001,,0,1,5,6
17426.0,54 days 08:22:20,41 days 14:10:24,63 days 11:05:08.571428,7 days 18:43:00,13,8077.77,1.525872975587629,4,7,10,21
17427.0,,,,71 days 01:21:00,1,100.8,,0,0,1,1
17428.0,16 days 18:22:12.272727,20 days 15:46:37.142857,13 days 05:05:07.826086,0 days 03:05:00,45,31466.760000000002,0.6395728672328219,9,8,10,27
17429.0,75 days 06:13:00,33 days 00:58:00,89 days 07:58:00,127 days 23:28:00,5,1357.46,2.7037286140653243,0,3,7,10
17430.0,148 days 23:10:40,92 days 23:08:00,176 days 23:12:00,32 days 03:26:00,4,622.5699999999999,1.9036065377834883,0,3,5,8
17431.0,,,,312 days 22:14:00,1,403.3,,0,0,3,3
17432.0,89 days 17:47:30,108 days 14:10:00,78 days 10:22:00,17 days 19:17:00,9,1728.99,0.7222740934961949,8,5,7,20
17433.0,297 days 00:47:00,,297 days 00:47:00,87 days 22:26:00,2,569.96,,0,1,4,5
17434.0,13 days 19:53:40,24 days 00:20:30,8 days 17:40:15,1 days 23:34:00,7,2373.82,0.3637960700394731,0,4,8,12
17435.0,,,,410 days 22:55:00,1,331.35,,0,0,3,3
17436.0,182 days 17:59:45,138 days 23:22:00,197 days 08:12:20,1 days 00:20:00,5,534.06,1.419995469430314,0,3,4,7
17437.0,,,,529 days 01:39:00,1,369.68,,0,0,3,3
17438.0,96 days 22:23:15,87 days 15:57:00,100 days 00:32:00,253 days 02:24:00,5,1422.77,1.140965010258482,0,3,7,10
17439.0,,,,655 days 00:02:00,1,325.74,,0,0,3,3
17440.0,130 days 23:04:40,301 days 21:25:00,45 days 11:54:30,156 days 00:56:00,4,323.58,0.15070331818966012,0,3,3,6
17441.0,,,,731 days 23:18:00,1,293.35,,0,0,3,3
17442.0,44 days 16:40:12.857142,32 days 11:58:10,53 days 20:11:45,36 days 03:33:00,15,4620.3,1.6567262250301829,3,7,9,19
17443.0,,,,219 days 02:03:00,1,534.24,,0,0,4,4
17444.0,12 days 13:30:30,,12 days 13:30:30,147 days 00:45:00,3,2940.04,,0,2,9,11
17446.0,133 days 20:02:00,,133 days 20:02:00,176 days 02:08:00,2,120.9,,0,1,1,2
17447.0,31 days 04:08:00,,31 days 04:08:00,39 days 22:32:00,2,541.53,,0,1,4,5
17448.0,3 days 06:51:30.666666,2 days 03:13:24.545454,4 days 09:17:31.304347,496 days 22:43:00,46,14523.67,2.0555420877168937,2,8,10,20
17449.0,60 days 16:13:20,68 days 14:18:48,55 days 00:26:34.285714,1 days 19:54:00,13,4868.15,0.8020604768286987,8,7,9,24
17450.0,8 days 14:19:48,13 days 12:06:42.500000,4 days 01:36:30,7 days 23:21:00,51,244784.25,0.3011563653660324,10,9,10,29
17451.0,17 days 08:31:20,24 days 12:45:00,13 days 18:24:30,0 days 21:48:00,7,1721.4,0.5612031139419674,0,4,7,11
17453.0,46 days 16:40:00,,46 days 16:40:00,17 days 03:08:00,2,486.7199999999999,,0,1,4,5
17454.0,55 days 15:48:40,49 days 22:42:30,60 days 05:29:36,191 days 22:52:00,10,1547.94,1.205875769056971,5,6,7,18
17455.0,,,,203 days 00:19:00,1,131.7,,0,0,1,1
17456.0,90 days 23:55:00,,90 days 23:55:00,364 days 21:27:00,2,975.5600000000001,,0,1,6,7
17457.0,43 days 06:42:34.285714,40 days 18:57:20,45 days 03:31:30,126 days 00:02:00,15,6804.23,1.1068173563661952,6,7,10,23
17458.0,366 days 01:18:00,,366 days 01:18:00,14 days 23:49:00,2,529.58,,0,1,4,5
17459.0,16 days 20:25:00,,16 days 20:25:00,42 days 23:25:00,2,657.3,,0,1,5,6
17460.0,39 days 11:18:36,33 days 16:40:25.714285,44 days 12:37:00,93 days 21:46:00,16,2157.9700000000003,1.3214433979210822,5,7,8,20
17461.0,3 days 11:10:00,,3 days 11:10:00,22 days 02:29:00,3,735.82,,0,2,5,7
17462.0,223 days 20:55:00,,223 days 20:55:00,59 days 22:54:00,2,675.6899999999999,,0,1,5,6
17463.0,95 days 11:17:10,137 days 22:55:30,74 days 05:28:00,15 days 23:10:00,7,2535.26,0.538057088779319,0,4,8,12
17464.0,230 days 12:02:00,,230 days 12:02:00,157 days 23:31:00,3,907.1400000000001,,0,2,6,8
17465.0,51 days 19:45:10,28 days 09:58:00,63 days 12:38:45,425 days 00:54:00,7,2542.79,2.235660345080405,0,4,8,12
17466.0,68 days 03:59:00,,68 days 03:59:00,9 days 23:35:00,2,763.28,,0,1,5,6
17467.0,,,,394 days 23:52:00,1,102.6,,0,0,1,1
17468.0,182 days 11:04:00,,182 days 11:04:00,9 days 21:17:00,3,194.8,,0,2,2,4
17469.0,44 days 04:23:03.750000,30 days 23:50:25.714285,54 days 10:35:06.666666,15 days 23:35:00,17,5051.25,1.75653950948855,3,7,9,19
17470.0,46 days 09:14:36,24 days 04:48:45,61 days 04:11:50,44 days 00:08:00,11,2626.47,2.527833375180841,2,6,8,16
17471.0,,,,474 days 00:57:00,1,321.65000000000003,,0,0,3,3
17472.0,145 days 16:30:00,329 days 01:13:00,54 days 00:08:30,190 days 21:53:00,4,922.35,0.16412639052155506,0,3,6,9
17473.0,47 days 16:42:00,,47 days 16:42:00,408 days 01:05:00,2,607.0,,0,1,4,5
17474.0,,,,599 days 02:07:00,1,1047.0,,0,0,6,6
17475.0,,,,78 days 21:55:00,1,194.37,,0,0,2,2
17476.0,341 days 22:12:00,,341 days 22:12:00,395 days 02:29:00,2,489.86,,0,1,4,5
17477.0,34 days 22:13:00,,34 days 22:13:00,612 days 02:44:00,2,1144.3,,0,1,6,7
17478.0,225 days 00:42:00,,225 days 00:42:00,407 days 21:49:00,2,1272.8000000000002,,0,1,7,8
17479.0,,,,632 days 03:24:00,1,389.26000000000005,,0,0,3,3
17480.0,366 days 23:08:00,,366 days 23:08:00,77 days 01:11:00,2,882.23,,0,1,6,7
17481.0,30 days 00:50:20,57 days 06:40:00,16 days 09:55:30,3 days 00:22:00,4,1255.59,0.2865603782735209,0,3,7,10
17482.0,91 days 01:23:00,,91 days 01:23:00,486 days 21:17:00,2,775.6400000000001,,0,1,5,6
17483.0,116 days 08:09:00,231 days 06:57:00,58 days 20:45:00,64 days 23:40:00,4,591.73,0.25450598546194797,0,3,4,7
17484.0,47 days 23:24:00,,47 days 23:24:00,575 days 21:09:00,2,209.57,,0,1,2,3
17486.0,,,,260 days 22:50:00,1,396.87,,0,0,3,3
17487.0,,,,727 days 21:44:00,1,160.55,,0,0,1,1
17488.0,,,,640 days 22:43:00,1,336.5,,0,0,3,3
17489.0,153 days 21:22:00,,153 days 21:22:00,58 days 03:54:00,2,376.64,,0,1,3,4
17490.0,71 days 02:33:30,162 days 15:52:00,16 days 04:10:24,0 days 03:42:00,9,2750.5,0.09943304074592711,10,5,8,23
17491.0,36 days 19:46:18.750000,31 days 20:37:17.142857,40 days 16:26:40,0 days 20:32:00,17,5653.67,1.277029923512376,5,7,10,22
17492.0,135 days 00:57:00,,135 days 00:57:00,247 days 21:29:00,3,1122.42,,0,2,6,8
17493.0,,,,384 days 19:53:00,1,100.91000000000001,,0,0,1,1
17494.0,,,,501 days 02:44:00,1,54.699999999999996,,0,0,1,1
17495.0,191 days 12:09:00,,191 days 12:09:00,7 days 00:42:00,3,806.72,,0,2,5,7
17496.0,111 days 22:21:00,67 days 02:23:00,134 days 08:20:00,358 days 04:11:00,4,1412.89,2.0022147935791685,0,3,7,10
17497.0,220 days 06:16:00,,220 days 06:16:00,389 days 22:33:00,2,287.25,,0,1,3,4
17498.0,,,,75 days 00:25:00,1,272.22,,0,0,2,2
17499.0,271 days 23:15:00,,271 days 23:15:00,289 days 03:36:00,2,1341.3899999999999,,0,1,7,8
17500.0,6 days 02:38:30,,6 days 02:38:30,16 days 22:25:00,3,1138.0,,0,2,6,8
17501.0,0 days 00:01:00,,0 days 00:01:00,220 days 03:03:00,2,288.6,,0,1,3,4
17502.0,6 days 14:51:20,10 days 20:35:00,4 days 11:59:30,8 days 23:37:00,4,689.1,0.41442276942756634,0,3,5,8
17503.0,35 days 22:06:00,,35 days 22:06:00,2 days 03:32:00,2,558.96,,0,1,4,5
17504.0,27 days 05:51:35.294117,36 days 03:03:22.500000,19 days 08:21:06.666666,205 days 23:51:00,18,9490.17,0.5355498583300295,9,7,10,26
17505.0,110 days 23:04:15,54 days 19:36:00,129 days 16:13:40,161 days 00:00:00,5,2435.48,2.3656337623728927,0,3,8,11
17506.0,,,,75 days 01:11:00,1,302.2,,0,0,3,3
17507.0,47 days 17:40:00,,47 days 17:40:00,261 days 01:02:00,2,605.5799999999999,,0,1,4,5
17508.0,64 days 13:12:00,52 days 00:11:20,73 days 22:57:30,280 days 04:40:00,8,4579.23,1.4220270258240828,4,5,9,18
17509.0,0 days 20:10:17.142857,0 days 00:24:40,1 days 10:59:30,57 days 02:24:00,8,6083.64,85.11486486486487,1,5,10,16
17510.0,395 days 23:40:00,,395 days 23:40:00,24 days 02:50:00,2,514.56,,0,1,4,5
17511.0,12 days 05:59:20,12 days 13:13:20.689655,11 days 23:13:19.354838,2 days 02:38:00,61,175469.63,0.9535214839885107,7,9,10,26
17512.0,41 days 05:12:42.352941,53 days 11:05:52.500000,30 days 07:58:46.666666,28 days 00:39:00,18,5467.82,0.5673609318302437,9,7,9,25
17513.0,203 days 12:47:00,,203 days 12:47:00,71 days 20:08:00,3,1158.8000000000002,,0,2,6,8
17514.0,541 days 01:45:00,,541 days 01:45:00,127 days 21:05:00,2,522.0,,0,1,4,5
17515.0,64 days 21:04:22.500000,38 days 00:22:40,80 days 23:53:24,30 days 22:46:00,9,1602.51,2.130575784884429,2,5,7,14
17516.0,72 days 15:12:12,46 days 11:57:30,90 days 01:22:00,14 days 19:59:00,6,947.5,1.9367807937871038,0,4,6,10
17517.0,,,,308 days 01:02:00,1,153.94,,0,0,1,1
17518.0,195 days 23:09:00,,195 days 23:09:00,425 days 00:10:00,2,329.42,,0,1,3,4
17519.0,51 days 12:29:00,33 days 23:47:40,64 days 16:00:00,16 days 20:07:00,15,4774.17,1.9024400209747825,3,7,9,19
17520.0,,,,53 days 00:46:00,1,546.81,,0,0,4,4
17521.0,101 days 05:53:15,40 days 04:36:00,121 days 14:19:00,29 days 01:28:00,5,1278.06,3.0254164074918792,0,3,7,10
17522.0,54 days 05:00:00,11 days 18:05:00,68 days 08:38:20,1 days 00:19:00,5,1070.71,5.816149679960611,0,3,6,9
17523.0,2 days 15:53:20,0 days 00:07:00,3 days 23:46:30,10 days 23:30:00,4,652.74,820.9285714285714,0,3,5,8
17524.0,38 days 11:06:00,,38 days 11:06:00,360 days 22:18:00,3,539.14,,0,2,4,6
17525.0,34 days 13:26:30,,34 days 13:26:30,359 days 00:45:00,3,1161.9,,0,2,6,8
17526.0,65 days 06:04:16.363636,49 days 04:29:48,78 days 15:23:00,4 days 01:45:00,12,3939.24,1.5988044580106113,3,6,9,18
17527.0,54 days 23:36:20,108 days 20:32:00,28 days 01:08:30,53 days 00:18:00,4,939.37,0.2576585944676942,0,3,6,9
17528.0,10 days 00:03:17.142857,7 days 06:47:00,12 days 01:00:30,0 days 23:23:00,8,3628.5,1.6535234099361114,3,5,9,17
17529.0,87 days 05:22:00,,87 days 05:22:00,609 days 18:59:00,2,1240.25,,0,1,7,8
17530.0,61 days 00:12:05,101 days 08:54:24,32 days 04:16:08.571428,0 days 18:08:00,13,3038.58,0.3174264998323907,10,7,9,26
17531.0,214 days 03:10:00,,214 days 03:10:00,189 days 17:33:00,3,1266.82,,0,2,7,9
17532.0,,,,385 days 04:37:00,1,65.34,,0,0,1,1
17533.0,,,,434 days 03:36:00,1,34.8,,0,0,1,1
17534.0,149 days 16:58:00,84 days 16:52:00,171 days 09:00:00,53 days 00:03:00,5,1668.83,2.023251237989047,0,3,7,10
17535.0,,,,279 days 21:30:00,1,164.4,,0,0,2,2
17536.0,252 days 12:41:30,,252 days 12:41:30,176 days 23:27:00,3,364.83000000000004,,0,2,3,5
17537.0,273 days 21:19:00,,273 days 21:19:00,29 days 01:54:00,2,887.6700000000001,,0,1,6,7
17538.0,,,,25 days 00:38:00,1,98.42,,0,0,1,1
17539.0,36 days 07:50:20,27 days 22:32:00,40 days 12:29:30,617 days 00:43:00,4,1176.84,1.4503256114535692,0,3,6,9
17540.0,115 days 00:25:48,53 days 00:23:00,156 days 08:27:40,24 days 00:54:00,6,1590.6000000000001,2.9491592767728103,0,4,7,11
17541.0,,,,509 days 01:14:00,1,119.86,,0,0,1,1
17542.0,185 days 23:48:30,,185 days 23:48:30,269 days 01:05:00,3,340.85,,0,2,3,5
17543.0,,,,549 days 00:09:00,1,120.05,,0,0,1,1
17544.0,0 days 00:10:30,,0 days 00:10:30,389 days 21:42:00,3,944.8199999999999,,0,2,6,8
17545.0,106 days 20:00:00,93 days 14:43:00,115 days 15:31:20,42 days 22:46:00,6,1409.8600000000001,1.2353681545168382,0,4,7,11
17547.0,289 days 19:07:00,,289 days 19:07:00,375 days 03:09:00,2,727.85,,0,1,5,6
17548.0,54 days 06:34:00,12 days 18:23:00,75 days 00:39:30,233 days 00:49:00,4,731.26,5.8771419246042536,0,3,5,8
17549.0,27 days 23:54:00,,27 days 23:54:00,23 days 02:51:00,2,148.85999999999999,,0,1,1,2
17550.0,59 days 02:52:45,30 days 15:33:40,76 days 04:52:12,196 days 22:41:00,9,2506.64,2.4863603749216394,2,5,8,15
17551.0,,,,358 days 22:38:00,1,290.34,,0,0,3,3
17552.0,51 days 13:47:21.818181,24 days 00:53:12,74 days 12:32:30,59 days 19:50:00,12,2786.77,3.100334554447436,1,6,8,15
17553.0,160 days 08:05:20,117 days 00:00:00,182 days 00:08:00,129 days 02:50:00,4,3757.6,1.5556030389363722,0,3,9,12
17554.0,36 days 16:33:30,25 days 14:15:00,40 days 09:19:40,0 days 22:35:00,5,1952.45,1.5780672002894225,0,3,8,11
17555.0,141 days 17:05:00,151 days 22:05:00,138 days 07:25:00,19 days 00:28:00,5,1045.74,0.9104061435787261,0,3,6,9
17556.0,173 days 17:48:00,,173 days 17:48:00,205 days 02:02:00,2,300.67,,0,1,3,4
17557.0,239 days 08:54:00,651 days 04:08:00,33 days 11:17:00,13 days 23:53:00,4,575.46,0.05139982595490184,0,3,4,7
17558.0,,,,392 days 22:14:00,1,259.17,,0,0,2,2
17559.0,,,,512 days 00:48:00,1,167.62,,0,0,2,2
17560.0,80 days 20:09:34.285714,88 days 08:52:40,75 days 04:37:15,94 days 03:32:00,8,1895.8,0.8508839369443469,8,5,8,21
17561.0,237 days 23:48:00,202 days 23:56:00,255 days 11:44:00,18 days 23:57:00,4,703.02,1.2585831771097031,0,3,5,8
17562.0,26 days 12:12:30,26 days 01:15:30,26 days 17:41:00,13 days 22:29:00,7,1122.38,1.026269142087937,0,4,6,10
17563.0,33 days 04:52:00,,33 days 04:52:00,577 days 21:56:00,2,392.38,,0,1,3,4
17564.0,27 days 23:43:30,,27 days 23:43:30,23 days 23:23:00,3,454.01,,0,2,4,6
17565.0,,,,586 days 00:56:00,1,131.83,,0,0,1,1
17566.0,17 days 06:12:00,,17 days 06:12:00,7 days 16:56:00,2,869.77,,0,1,6,7
17567.0,54 days 06:37:30,53 days 07:12:00,54 days 20:40:48,6 days 21:02:00,9,4838.08,1.0292995622263914,6,5,9,20
17568.0,,,,632 days 20:05:00,1,374.45,,0,0,3,3
